DEFOUR,CARSTEN,1980,3
MARTIAL,MARIAGRAZIA,1980,3
LECOULES,BENEDETTA,1980,3
DEVEAUX,GÉRARD,1980,3
DEPREZ,QUENTIN-ALEXANDRE,1980,3
HERVÉ-BERNARD,MARGIT,1980,3
RABEFANIRAKA,MARIAN,1980,3
GAZAL,CARLOS,1980,3
LAFON,CLARA,1980,3
MASUREL,DENNIS,1980,3
PAILLAT,JULIA,1980,3
GLEIZES,Xavier,1980,3
ALLIOUX,Thérèse,1980,3
ASSER,SYLWIA,1980,3
GUICHARROUSSE,DEIXONNE,1980,3
DELBOURG,CHRISTOPHER,1980,3
BOUZIDI,Yamina,1980,3
VARGAS,Pierre,1980,3
MARIANNE,FATIHA,1980,3
L'HÔTE,JEAN-EUDES,1980,3
BELLOC,GASTON,1980,3
THURET,VIANNEY,1980,3
BOURLET,Salomé,1980,3
ACHARD,ALEXANDRU,1980,3
WERLING,DYLAN,1980,3
ANDRIEU,MIKHAIL,1980,3
MALGORZATA,ABEL,1980,3
STIFOSS-HANSSEN,GRAHAM,1980,3
LASTAPIS,CLAUDIO,1980,3
CIOSK,SOLENNE,1980,3
MORANI,MATTI,1980,3
OFFIER,MICHEL,1980,3
KOSENKO,GAYLE,1980,3
LAUREANOU,KAARE,1980,3
HISETTE,TYRE,1980,3
ROUQUIÉ,TIMOTHEE,1980,3
BALMER,KRZYSZTOF,1980,3
GRATTE,Henri-Franco,1980,3
SAULE,LUDIVIC,1980,3
CHENAVIER,HELENA,1980,3
ILLAC,ILARI,1980,3
STAES,Gregoire,1980,3
GRATON,PONT,1980,3
FALEMPIN-CREUSOT,CYRIELLE,1980,4
BERARDI,SANDIE,1980,4
ANGELI,ROBERTA,1980,4
BELLON,EGLANTINE,1980,4
SANTAELLA,Sacha,1980,4
FERNO,SALEM,1980,4
GLASSER,WILFRID,1980,4
AZEMA,Lino,1980,4
NARDI,LI,1980,4
DEBUYZER,YOLANDE,1980,4
DESCHODT,ELIANE,1980,4
ORTEGA,VIACHESLAV,1980,4
GENTE,TAREK,1980,4
MATSUNO,LOLA,1980,4
DUGUE,RIK,1980,4
VANN-LORENZ,JOSEPH,1980,4
MURATI,Janick,1980,4
LEPLOMB,Sihem,1980,4
GARRIDO,AUGUSTE,1980,4
AGARD,Martine,1980,4
DEGOMME,SELIM,1980,4
DANIEL-DAVID,PIERROT,1980,4
MARNAT,NICOLE,1980,4
ANDREA,VLAD,1980,4
GARBE,ROBYN,1980,4
ISCORNIA,NAURYLINE,1980,4
ARANGUENA,BABETTE,1980,4
RIAZUELO,Yasmil,1980,4
DORESSE,Virgile,1980,4
CORNEC,André,1980,4
BOSSUT,GIUSEPPE,1980,4
MZOUGHI,EVIE,1980,4
CHETON,JEAN-GUY,1980,4
TOUILLON,TORSTEN,1980,4
DEXIDOUR,Ch'gros,1980,4
YOONGUN,DOMENCO,1980,4
LAVERNY,Pierre,1980,4
DEBRUILLE,Francine,1980,4
GRASSET,NICOLIMEA,1980,4
BAFFOIGNE,FRANEOIS,1980,4
VISENTIN,TIMO,1980,4
CIVEYRAC,FREDERIK,1980,4
MASSON,ANDREAS,1980,4
TELLO,Antony,1980,4
LOQUET,FATOUMA,1980,4
LAMBERT,AIMIE,1980,4
ATZENI,JADIE,1980,4
PIERINI,ANABELA,1980,4
DEZECOT,Josette,1980,4
BANCHEREAU,GREGORY,1980,4
PUJOLAR,LATRECH,1980,5
FINE,Joelle,1980,5
VYNCKIER,LAURIE,1980,5
BARLET,Jose,1980,5
WANTY,LAURINE,1980,5
VALDIGUI,Guémaël,1980,5
CHOISNARD,PIERRE-ANDRÉ,1980,5
SCHEERS,VANNAK,1980,5
LANTA,AZIAD,1980,5
BELDJOUDI,FANETTE,1980,5
DESPEYROUX,ZSOLT,1980,5
NICHOLLS,MARIE-HELENE,1980,5
NADEAU,HASSAN,1980,5
BACHMANN,Edwige,1980,5
ARNOLD,Rodney,1980,5
GAVAND,STEPH,1980,5
HALUS,WULIEH,1980,5
MARQUEZY,TONY,1980,5
MAGANA,CORINE,1980,5
CHOISY,ELIANE,1980,5
PARAMELLE,Lucas,1980,5
AUDIBERT,BIRGIT,1980,5
CHETRIT,PAULETTE,1980,5
REMIGNON,NA,1980,5
SECHEYRON,Philippe,1980,5
FAURÉ,Carl,1980,5
KODER,ILONA,1980,5
VALARD,FABRICE,1980,5
BRAHIMI,MELISSA,1980,5
BOUVART,Séverine,1980,5
ANTOLOTTI,TRUDE,1980,5
MAROT,ORLANDO,1980,5
CARDUNER,ELAINE,1980,5
HERBINET,Benjamin,1980,5
HAROUNE,CUNMEI,1980,5
BAL,WULIEH,1980,5
CAUSSE,TIPHANNY,1980,5
ALLOY,SHAGANE,1980,5
CHAUMETTE,PATRYCJA,1980,5
CROSNIER,EUGENE,1980,5
DEBLADIS,YOUNES,1980,5
BAZO,René,1980,5
YEBBA,CARLA,1980,5
LANGEVIN,Blanka,1980,5
CAPES,ALEKSEY,1980,5
GOURION,GLENN,1980,5
GOLFIER,STEEVE,1980,5
BARDELLI,KEISUKE,1980,5
NQUET,Josette,1980,5
GOFFART,HUGUES,1980,5
FLORVAL,RAMEEDA,1980,6
LEBON,HELGA,1980,6
TOURSEL,LOUIS,1980,6
FRONVAL,RODOLPHE,1980,6
BHAGWANANI,JOAQUIM,1980,6
MEALLIER,FLORIS,1980,6
PLANTE,Ch'gros,1980,6
MONCHATRE,IRINA,1980,6
DUMESNIL,ROMAN,1980,6
KJOELEN,ÉRIC,1980,6
JULIA,Carine,1980,6
SECCHI,RHABA,1980,6
BILLIAUD,CORENTIN,1980,6
VOLTIGEUR,BABETH,1980,6
MOLLA,ALPHA,1980,6
BOULOC,ABDELKARIM,1980,6
ROERTVEIT,RUNE,1980,6
TERNOY,Jean-Franço,1980,6
SANCHO,Jimmy,1980,6
MANTOVANI,Evelyn,1980,6
CHRISTIN,ANDR,1980,6
LABARRE,CORALIE,1980,6
POMART,Mohamed,1980,6
DAT,SATYAM,1980,6
ROSEY,Benjamin,1980,6
DINTRAT,MARIE-ANNE,1980,6
LEGENDRE,GAYLE,1980,6
BOUCHER,Quentin,1980,6
CONTRASTY,MARYVONNE,1980,6
AVILES,Derek,1980,6
ANAJJAR,SVETLANA,1980,6
MARCINIAK,CLEMENT,1980,6
LIENARD,ANOUK,1980,6
ARDOIS,Christel,1980,6
NORMAND,EVIE,1980,6
ADOUIAK,Ulrich,1980,6
WUILQUE,Xavier-alexandr,1980,6
GUIF,DENNIS,1980,6
HURLIN,Ludovic,1980,6
KORDASZEWSKA,RÉMI,1980,6
SOURBIE,AMY,1980,6
SEBOUN,LILIANE,1980,6
LATRE,Samy,1980,6
CHARRIER,JAROMIR,1980,6
DEZANDEZ,Ingrid,1980,6
DEKEIREL,DUNCAN,1980,6
JAMMES,Wadcharayut,1980,6
PERREUX,KATI,1980,6
VANACHTER,FANO,1980,6
PUJOL,STEEVE,1980,6
DROUET,JEAN-FRANÇOIS,1980,7
GUARDIA,SVETLANA,1980,7
LARBOULETTE,BEATRICE,1980,7
SERBOURDIN,JULIAN,1980,7
JAUSSEME,OWEN,1980,7
SUZUKI,MAJA,1980,7
BAROIS,MARI,1980,7
GUIRAUD-MILANDRE,DJANNAT,1980,7
DELLOCCA,MARIE-ALIZEE,1980,7
BIENFAIT,ANDRIY,1980,7
KERLOVEOU,Francois,1980,7
DIJEAUX,Jo,1980,7
GERARDIN,TIMOTHEE,1980,7
CARREZ,GLENN,1980,7
SINIGAGLIA,LORY,1980,7
BLAS,MElodie,1980,7
BAGUETTE,Yassine,1980,7
ROUYLOU,LISA,1980,7
LANDAU,ROSELINE,1980,7
PIEDAGNIEL,DIETMAR,1980,7
BRODIN,TANYA,1980,7
CALZARELLI,FABRIZIO,1980,7
STIEVENART,PERNILLE,1980,7
COLLADOS,J-JACQUES,1980,7
BOURGES,Adélaïde,1980,7
LANDOLT,DEIXONNE,1980,7
GUYONNEAU,PIERRE-FRANÇOIS,1980,7
FADAT,GIUSEPPE,1980,7
BASQUE,NADIA,1980,7
CIAIGRE,GERMAN,1980,7
CHATELAN,STEPHANE,1980,7
MAHLEB,MALGORZATA,1980,7
STEUX,AKIBA,1980,7
ARRUFFAT,Adélaïde,1980,7
BOTTE,AMANDA,1980,7
CHERENCE,GÉRARD,1980,7
NJAMEN,LUDOVIC,1980,7
BERKANI,ABDELHAKIM,1980,7
URLEGNIE,FRÉDÉRIC-CHARLES,1980,7
RAMETTE,MARIAM,1980,7
SCALBAS,SOFIANE,1980,7
GIBOURDEL,FARAHNAZ,1980,7
ANDUZE,KRISTOF,1980,7
DURIF,OLIIVER,1980,7
CINET,ALEXANDER,1980,7
TERRIER,Denis,1980,7
KOLACZEK,Ronald,1980,7
ARGENTINA,JOS,1980,7
DIENE,Aida,1980,7
VANTOUROUT,CAPACCI,1980,7
BAUMEGGER-PUCHER,DJANNAT,1980,8
BELOTTI,SUE,1980,8
JAMIN,HUBERT,1980,8
VECCHIA,ESTHER,1980,8
GEGART,LUDIVIC,1980,8
LAMAGAT,JULIE,1980,8
AYROLES,Xavier-alexandr,1980,8
LOISELET,SEBASTIEN,1980,8
HAUDEBOURG,Frédéric,1980,8
TARRAGO,Justin,1980,8
KIPROTICH,ANTTI,1980,8
BARGEL,LAMBERT,1980,8
ANDERSON,NATALIYA,1980,8
PANNET,Jeanne,1980,8
LEJOSNE,ARIELLE,1980,8
MALBROUCK,LHASSAN,1980,8
BLIAH,Fernando,1980,8
ALBERTI,CHEYSTOPHER,1980,8
MONTMASSON,GRAZIA,1980,8
MATTES,Nigel,1980,8
NEVEJANS,SYLVESTRE,1980,8
FAILLEFER,Benoit,1980,8
GAIRAUT,MOHAMMED,1980,8
MERCURI,TANYA,1980,8
DELOFFRE,KAKOU,1980,8
PERAL,J-F,1980,8
PETITPAS,THOR-ARNE,1980,8
GIRAUDY,Gauthier,1980,8
SAVOLDELLI,ALBIN,1980,8
DIF,ARIELLE,1980,8
CLIQUOT,ALESSANDRO,1980,8
RABETTE,Jean-Marc,1980,8
PAILLART,SHIVA,1980,8
TRICOT,JEAN-PHILIPPE,1980,8
LØKKEN,VIRGILE,1980,8
AREVALO,Violette,1980,8
S,JEREMY,1980,8
TORTELLI,LOEWIS,1980,8
PETERS,LEATITIA,1980,8
CLIQUOT,ULRICH,1980,8
PESSANT,HELGA,1980,8
BARTRINA,TERHI,1980,8
MAGNUSSEN,DIMITRI,1980,8
ALLIOUX,GUILLAIN,1980,8
PALMER,HARRY,1980,8
MONTELLA,Zonov,1980,8
GUICHARNAUD,LEA,1980,8
JANSOU,ÅKE,1980,8
MASSAU,JEROME,1980,8
MALLACH,OLIIVER,1980,8
LABRÒ,DEBORAH,1980,9
PARRINI,CHAMPNESS,1980,9
PHILLIPSON,Wadcharayut,1980,9
THOMSEN,JAKOB,1980,9
GALAIS,ALISON,1980,9
TORNARE,STECY,1980,9
MEDINA,Pauline,1980,9
PIESHKOV,GERVAISE,1980,9
GUNNES,MARINA,1980,9
MONIN,ROBERTA,1980,9
SAYER,OLIVIA,1980,9
DESPRINGRE,FILIP,1980,9
DEMARCQ,Valerie,1980,9
CAZOTTES,T,1980,9
VANSCHOUBROEK,Rachèle,1980,9
MICHOT,SOLENE,1980,9
LETOQUART,YVES,1980,9
COLONNA,FRANÇOIS,1980,9
SKRZYPCZAK,Nauryline,1980,9
MERCIER,MIKHAIL,1980,9
VRETBLAD,Emilie,1980,9
VANSCHOUBROEK,J-MICHEL,1980,9
SSINA,PIERRE-MICHEL,1980,9
SCOPEL,Fadili,1980,9
CH,NABIL,1980,9
FARAGO,RETO,1980,9
RICHON,Sébastien,1980,9
PEILA,Landry,1980,9
AUBANEL,SIRI,1980,9
MYC,Andr,1980,9
BOUQUIER,BEATRICE,1980,9
PASHKOV,Damien,1980,9
MAISONNEUVE,FAYE,1980,9
PLATTEN,CREN,1980,9
TECSY,TAMAS,1980,9
CROENNE,CYRIELLE,1980,9
SAMUEL,DRIFFA,1980,9
MERILLI,ENRIQUE,1980,9
CONTRASTY,ANTHO,1980,9
AVERSENQ,EVIE,1980,9
BIALLAIS,SOLENNE,1980,9
PALLARUELO,Heike,1980,9
DUGES,MARIE-JULIE,1980,9
BILLERIT,RAYMOND,1980,9
HUOT,Manuel,1980,9
MORGANE,MARKUS,1980,9
CAICOYA,GIORDANO,1980,9
NEDJARI,UWE,1980,9
BLATT,Richard,1980,9
LANASPEZE,Antipina,1980,9
PINET,SOFIE,1980,10
VUILLAUME,Pauline,1980,10
AUBIN,JOELLE,1980,10
LLETIER,TIFFANY,1980,10
PONS,Jean-Claude,1980,10
BAUR,GUILHEM,1980,10
TROQUIER,BAPTISTE,1980,10
BLANC,Miguel,1980,10
COSTACHE,VERONIQUE,1980,10
FLAYAC,YOUSEF,1980,10
TAILHADES,TIMOTHÉE,1980,10
PAI,ASTRID,1980,10
BARES,OLENA,1980,10
TELLO,DROFF,1980,10
CATHAGNE,AZZURA,1980,10
OULIBOU,CHAACHOUI,1980,10
DESETRES,NIKOLAOS,1980,10
DUTILLEUL,CHRISLÈNE,1980,10
MASSIERA,HEIKE,1980,10
MELLINI,EVIE,1980,10
GELY,NISHYANTHAN,1980,10
FORGUES,EIZO,1980,10
FAURIE,ANGELIQUE,1980,10
GATIN,INGRID,1980,10
BERNIGAUD,ZARA,1980,10
BELPALME,LOÏC,1980,10
GATTO,LANDRY,1980,10
VASSAL,IGNACIO,1980,10
VANBENEDEN,Félix,1980,10
PEPY,ILONA,1980,10
BORRIGLIONE,ANASTASIYA,1980,10
ANDRIUSHCHENKO,LING,1980,10
MIANE,Florent,1980,10
BONNEAU,Ramona,1980,10
CABAREZ,BETTY,1980,10
LARCHER,MALGORZATA,1980,10
JOREAU,BRYAN,1980,10
HINDOCHA,JOSEPH,1980,10
MESSIEN,ERVEN,1980,10
TRAVERE,MATHIEU,1980,10
GORET,ANAESSE,1980,10
THERON,LOEC,1980,10
GANGLOFF,GERARD,1980,10
JANICKI,YOLANDE,1980,10
BUIRETTE,LORY,1980,10
PODO,AYMERIC,1980,10
MÉRAND,MARCIN,1980,10
SIRVEN,DIMITRY,1980,10
LYNAM,MOUNIA,1980,10
KRYSANIAC,Kelly,1980,10
JANICKI,RHYS,1980,11
HARBONNIER,ALI,1980,11
TALLEU,AILEEN,1980,11
PIERER,Sandra,1980,11
FERAUD,IOULIA,1980,11
DEBELLEFONTAINE,JUDITH,1980,11
TARI,LUCILLE,1980,11
VALONGO,Romaric,1980,11
POTEAU,Simone,1980,11
CRAWFORD,MARCIN,1980,11
LESOURD,PRESCILLA,1980,11
SHAKI,Youssef,1980,11
PAPOT,JÖRN,1980,11
VIAROUGE,VICTOR,1980,11
VALAYé,GERVAISE,1980,11
RAGONET,Cécile,1980,11
SELOSSE,HELGA,1980,11
TRAVERE,Beatrice,1980,11
BATTUT,Caio,1980,11
BURTAUX,AHMED,1980,11
NEFF,Sarah,1980,11
GIRARDEAU,SACHA,1980,11
FOUBERT,POWELL,1980,11
POTIER,Joerg,1980,11
BELGRAND,MARIE-ALCINE,1980,11
CAZAUX,HANNU,1980,11
LAMARE,Guilhem,1980,11
RÉAUT,AURELIE,1980,11
BOHLER,Rémy,1980,11
GRENTE,DORIAN,1980,11
ROSE,AUGUSTIN,1980,11
CALAPRICE,MIKHAIL,1980,11
DOYHAMBOURE,TOO,1980,11
MENU,ANTTI,1980,11
VANRENTERGHEM,Sonia,1980,11
YORDIKIAN,MATTHIEU,1980,11
DENQUIN,TIMOTHÉE,1980,11
DERUYTER,Armelle,1980,11
BOUAZIZ,Ion,1980,11
BEDFORD,Awatife,1980,11
ANOU,MOSTAFA,1980,11
BONDARENKO,MARCHESE,1980,11
DIMOPOULOS,MARIE-PIERRE,1980,11
KAPLER,NICOLAS,1980,11
ANDELIER,SABRY,1980,11
ZERBAB,YOUNES,1980,11
TARAVELLA,M-ISABELLE,1980,11
BELLIURE,HELOISE,1980,11
DURCOS,Aldo,1980,11
DIJOU,GERAUD,1980,11
FRIXTALON,LIZA,1980,12
BAALI,HUGUETTE,1980,12
AUDUREAU,Els,1980,12
DELBECQ,PEGGY,1980,12
GODEC,Albin,1980,12
GRIVA,FRANÇOISE,1980,12
RABETTE,GIORDANO,1980,12
MARIAGE,PETRA,1980,12
LAVAL,SAMMY,1980,12
LETOURNEUR,ELWENN,1980,12
VANTORRE,GISÈLE,1980,12
DISCRIT,GIULIANO,1980,12
BIZOT,Steven,1980,12
VINIAL,Matyas,1980,12
BOUCHAN,RUDOLF,1980,12
BOZINOSKI,GEROME,1980,12
ESTELLON,EDDY,1980,12
BETHENCOURT,ELOISE,1980,12
HERRERO,FREDERICK,1980,12
SAUVEPLANE,JADE,1980,12
DEPUNTIS,ALESSIA,1980,12
LARPIN,CAROLYN,1980,12
DAINA,LEVI,1980,12
YOUNG,Jean-Philippe,1980,12
MAURIN,Martin,1980,12
AMATHIEU,NADIIA,1980,12
IDRICI,Jean-louis,1980,12
FERRERO,CHLOÉ,1980,12
ANTHES,PAVLO,1980,12
JUVONEN,CLEMENTINE,1980,12
PIHLQVIST,Jean-philippe,1980,12
FARCOT,MELODY,1980,12
BENNEHARD,LIDERIC,1980,12
BRIOT,VANESSA,1980,12
MA,CAMILLA,1980,12
ILMEZ,PIERRE-HENRI,1980,12
YAHCHOUCHI,CECILE,1980,12
GEGOUT,PRIMAEL,1980,12
BALLIGAND,Jean-Philippe,1980,12
SOLER-GRELIER,MACIEJ,1980,12
MERGES,Anaïsse,1980,12
SENNOU,CORSO,1980,12
PILLANT,Aline,1980,12
LUNEAU,ALAIN,1980,12
ARTUS,NORINE,1980,12
FONTA,FABRIZIO,1980,12
FURESZ,ROSELYNE,1980,12
RASCALOU,Marie-Claude,1980,12
KJOELEN,FRANEOIS,1980,12
DUSSEAU,JEAN-LOU,1980,12
DAMERY,Karl,1980,13
AINA,NADEZHDA,1980,13
AUBAILLY,CORALIE,1980,13
NETTER,Valerie,1980,13
BRIEZ,Jessie,1980,13
GAGNIERE,Ian,1980,13
KORDASZEWSKA,FLORENT,1980,13
GUIET-POUEYOU,CLEMENCE,1980,13
BUSCH,Erika,1980,13
DERBAIX,JACKI,1980,13
MELCHIORRE,JEAN-CHRISTOPHE,1980,13
FROMENT,GIULIANO,1980,13
TOULOUSE,MARKO,1980,13
MORTREUIL,Bruno,1980,13
DREZET,TIMOTHEE,1980,13
GUILVARD,LUDOVIS,1980,13
TADROS,PETER,1980,13
SAUNIERE,Cassandre,1980,13
ARMANY,ZAKARIA,1980,13
TOUILLON,BERNARDO,1980,13
HERMANSSON,FEDERICO,1980,13
OLASAGASTI,Solène,1980,13
CANHI,VLADISLAVS,1980,13
ROMEO,TERJE,1980,13
VALTER,CHANTAL,1980,13
BENET,ROBIN,1980,13
KNORST,NATALIA,1980,13
VIGNERON,Salomé,1980,13
HELFFER,JEANMARIE,1980,13
TOPILIN,NAMY,1980,13
PEYHORGUE,LOEWIS,1980,13
MOLAND,BRIGITTE,1980,13
DECRETON,JEAN-MARC,1980,13
OULIBOU,Jean-françois,1980,13
PONTIES,ROBERT,1980,13
MINARD,LIZA,1980,13
CHUST,CACQUERAY,1980,13
HANAFI,JEAN-MARIE,1980,13
LERICHE,EVIE,1980,13
ARRIVETS,DIEN,1980,13
MCCORMACK,NADEZHDA,1980,13
SUDUCA,Enrico,1980,13
CLANEX,Odette,1980,13
MOREAU,TAURAS,1980,13
BARLET,BAC,1980,13
KORNILOVA,ROSA,1980,13
SOUTIF,GEORG,1980,13
DUBUQUOI,MATS,1980,13
MARNAC,JONATHAN,1980,13
ARNAU-GUILHEM,RUI,1980,13
PALOUME,VADZIM,1980,14
WYART,KAMILLA,1980,14
LAVENANT,JOSIANE,1980,14
SOULETIS,Delphine,1980,14
TRAMONI,ALEXANDRINE,1980,14
VUAROQUEAUX,SOSETTE,1980,14
FOURNI,ALEXIS,1980,14
JUMELLE,GIANFRANCO,1980,14
RICHIER,PERLE,1980,14
DUDOIT,LIORA,1980,14
HALBEHER,SLAVA,1980,14
PELTIER,JEAN-FRANÇOIS,1980,14
DUCHENE,FLEUR,1980,14
STEUX,YVETTE,1980,14
MALIPEU,SAMMY,1980,14
MALVOISIN,Erwan,1980,14
ZORINA,Alexandra,1980,14
BOITEZ,AMAUY,1980,14
DELETTREZ,YACIN,1980,14
DELATTAIGNANT,IULIAN,1980,14
LASALA,Marlène,1980,14
TONDRE,MAXIME,1980,14
DUBUIS,STELLAN,1980,14
DOYHAMBOURE,ARNAULT,1980,14
BOUVAREL,HAO,1980,14
LAIDET,GEORG,1980,14
FRITZ,Aurélio,1980,14
MOLAND,HARALD,1980,14
CLAMENS,Aymeric,1980,14
BATTINGER,Wadcharayut,1980,14
SUIN,José,1980,14
POTEL,LESLIE,1980,14
FONDREVELLE,M-ISABELLE,1980,14
MEGERT,LAURA,1980,14
MOLARD,HADRIEN,1980,14
DALL'ORSO,HOWARD,1980,14
SERBOURDIN,CRISTOPHE,1980,14
JENKINS,SVEVA,1980,14
JOVET,KNUT,1980,14
FONTORBES,GABRIELE,1980,14
BEYLOT,HAKIMA,1980,14
SIBOUI,GARANCE,1980,14
DARIE,Fabio,1980,14
BACCIALONE,MARTINE,1980,14
ALBERTY,Antony,1980,14
FRANCOIS,ODETE,1980,14
STEVENART,Daniel,1980,14
LALO,DAVID,1980,14
MODICA,OSCAR,1980,14
BRENOT,NOUAIL,1980,14
RDAN,TIMOTHEE,1980,15
BAUVIN,SYLVIE,1980,15
MORTELECQUE,ULYSSE,1980,15
TROGANT,JOSETTE,1980,15
MESPLE,GUERN,1980,15
BADER,Grègory,1980,15
DREVILLON,Grègory,1980,15
KRUSZKA,Tony,1980,15
TOP,LOUIS-GILLES,1980,15
PISANO,PIERRE,1980,15
ASSATI,Quentin,1980,15
PRECIGOUT,MICHEL,1980,15
HUSZAK,GUILLAUME,1980,15
GLEIZES,CHLOÉ,1980,15
JAHN,Jocelyn,1980,15
KARA,ORNELLA,1980,15
DELVILLER,SOLENNE,1980,15
DOUDEMENT,JORDI,1980,15
MA,IWAN,1980,15
SALVADORI,Patricia,1980,15
PURNOT,LEO,1980,15
THIMFORS,OLESIA,1980,15
BROGLIO,Grégory,1980,15
PUTIEN,INES,1980,15
PROSPER,KHALID,1980,15
BOTTURA,ANOUK,1980,15
VERCRUSSE,Teddy,1980,15
SAUZEAU,FARID,1980,15
MISSEY,KATJA,1980,15
LEE,LIU,1980,15
ORTIZ,MONIKA,1980,15
SANHES,Fernando,1980,15
DEVEYER,NORINE,1980,15
MATOURNAUD,HASSEN,1980,15
VOGT,FREDERIK,1980,15
COURNEIL,PASCALOU,1980,15
VERDEYNE,ADELIE,1980,15
FARGAS,AURELIE,1980,15
MARGHERITORA,LOETITIA,1980,15
RTINI,Yahn,1980,15
IGHT,Corentin,1980,15
ESLAVA,JEAN-BLAISE,1980,15
DARTIGEAS,Valérie,1980,15
KARHU,Chérif,1980,15
MERCHIER,RENAN,1980,15
CARBO,RÉMI,1980,15
AUMAITRE,DMITRY,1980,15
PAG,LESLIE,1980,15
BEDOUCH,Jean-marc,1980,15
WASTIAUX,MARIE-LAURE,1980,15
CLAIRBAUX,Céline,1980,16
MANACH,TESSA,1980,16
LAINÉ,RAPHAEL,1980,16
JABRI,STEVEN,1980,16
JAMET,Patrick,1980,16
MARCVALTER,GIULIANO,1980,16
PICHERIT,GINES,1980,16
MONSIGNY,RUDOLF,1980,16
ZEGGWAGH,Jean-baptiste,1980,16
BUERBA,Stepane,1980,16
DELETTREZ,DIVAHAR,1980,16
LERAY,Xavier,1980,16
VALENCE,ERWANN,1980,16
WORTHEY,éric,1980,16
HATTEE,Adrian,1980,16
MARSHALL,BRYNJOLF,1980,16
MERVIEL,DRAPER,1980,16
AMPIGNY,Bernard,1980,16
LAMARE,Albaro,1980,16
AMBROSINO,NADIA,1980,16
CAUHAPE,HOSNIA,1980,16
CHEKIREB,Sven,1980,16
